time,V(N001),V(N002),I(V1),I(R1),I(C1),I(L1)
0.000823,1.10336,0.028791,-0.000107457,-0.000107457,-0.000196573,8.91161e-05
0.0008231,1.10364,0.0484483,-0.000105519,-0.000105519,-0.000191756,8.6237e-05
0.0008232,1.10392,0.0676239,-0.000103629,-0.000103629,-0.000185021,8.13921e-05
0.0008233,1.1042,0.086126,-0.000101807,-0.000101807,-0.000176437,7.46297e-05
0.0008234,1.10447,0.10377,-0.00010007,-0.00010007,-0.000166088,6.60171e-05
0.0008235,1.10475,0.120378,-9.84376e-05,-9.84376e-05,-0.000154078,5.56402e-05
0.0008236,1.10503,0.135786,-9.69248e-05,-9.69248e-05,-0.000140527,4.36023e-05
0.0008237,1.10531,0.149839,-9.55476e-05,-9.55476e-05,-0.000125571,3.00237e-05
0.0008238,1.1056,0.162396,-9.432e-05,-9.432e-05,-0.00010936,1.50398e-05
0.0008239,1.10588,0.173332,-9.32545e-05,-9.32545e-05,-9.20547e-05,-1.19979e-06
0.000824,1.10616,0.182538,-9.23621e-05,-9.23621e-05,-7.38291e-05,-1.8533e-05
0.0008241,1.10644,0.18992,-9.1652e-05,-9.1652e-05,-5.48653e-05,-3.67867e-05
0.0008242,1.10672,0.195407,-9.11316e-05,-9.11316e-05,-3.53528e-05,-5.57788e-05
0.0008243,1.10701,0.198942,-9.08063e-05,-9.08063e-05,-1.54868e-05,-7.53195e-05
0.0008244,1.10729,0.200491,-9.06797e-05,-9.06797e-05,4.53396e-06,-9.52137e-05
0.0008245,1.10757,0.200038,-9.07534e-05,-9.07534e-05,2.45094e-05,-0.000115263
0.0008246,1.10786,0.197587,-9.10269e-05,-9.10269e-05,4.42397e-05,-0.000135267
0.0008247,1.10814,0.193163,-9.14977e-05,-9.14977e-05,6.35275e-05,-0.000155025
0.0008248,1.10842,0.18681,-9.21614e-05,-9.21614e-05,8.21801e-05,-0.000174341
0.0008249,1.10871,0.178592,-9.30117e-05,-9.30117e-05,0.000100011,-0.000193022
0.000825,1.10899,0.168591,-9.40403e-05,-9.40403e-05,0.000116841,-0.000210882
0.0008251,1.10928,0.156907,-9.52372e-05,-9.52372e-05,0.000132503,-0.000227741
0.0008252,1.10956,0.143656,-9.65908e-05,-9.65908e-05,0.000146841,-0.000243431
0.0008253,1.10985,0.128972,-9.80879e-05,-9.80879e-05,0.000159709,-0.000257797
0.0008254,1.11014,0.113001,-9.97136e-05,-9.97136e-05,0.000170981,-0.000270694
0.0008255,1.11042,0.0959033,-0.000101452,-0.000101452,0.000180542,-0.000281994
0.0008256,1.11071,0.077849,-0.000103286,-0.000103286,0.000188298,-0.000291585
0.0008257,1.111,0.0590192,-0.000105198,-0.000105198,0.000194172,-0.00029937
0.0008258,1.11129,0.039602,-0.000107168,-0.000107168,0.000198103,-0.000305271
0.0008259,1.11157,0.0197917,-0.000109178,-0.000109178,0.000200053,-0.000309232
0.000826,1.11186,-0.000213618,-0.000111208,-0.000111208,0.000200003,-0.000311211
0.0008261,1.11215,-0.0202139,-0.000113237,-0.000113237,0.000197953,-0.00031119
0.0008262,1.11244,-0.0400092,-0.000115245,-0.000115245,0.000193923,-0.000309168
0.0008263,1.11273,-0.0594015,-0.000117213,-0.000117213,0.000187954,-0.000305167
0.0008264,1.11302,-0.0781969,-0.000119122,-0.000119122,0.000180105,-0.000299227
0.0008265,1.11331,-0.0962074,-0.000120952,-0.000120952,0.000170455,-0.000291407
0.0008266,1.1136,-0.113253,-0.000122686,-0.000122686,0.000159101,-0.000281787
0.0008267,1.11389,-0.129163,-0.000124306,-0.000124306,0.000146156,-0.000270461
0.0008268,1.11418,-0.143779,-0.000125796,-0.000125796,0.000131749,-0.000257545
0.0008269,1.11448,-0.156954,-0.000127143,-0.000127143,0.000116024,-0.000243167
0.000827,1.11477,-0.168556,-0.000128332,-0.000128332,9.91393e-05,-0.000227472
0.0008271,1.11506,-0.17847,-0.000129353,-0.000129353,8.12631e-05,-0.000210616
0.0008272,1.11535,-0.186596,-0.000130195,-0.000130195,6.25742e-05,-0.000192769
0.0008273,1.11565,-0.192854,-0.00013085,-0.00013085,4.32595e-05,-0.00017411
0.0008274,1.11594,-0.19718,-0.000131312,-0.000131312,2.35122e-05,-0.000154824
0.0008275,1.11623,-0.199531,-0.000131577,-0.000131577,3.52976e-06,-0.000135106
0.0008276,1.11653,-0.199884,-0.000131641,-0.000131641,-1.6488e-05,-0.000115153
0.0008277,1.11682,-0.198235,-0.000131506,-0.000131506,-3.6341e-05,-9.51648e-05
0.0008278,1.11712,-0.194601,-0.000131172,-0.000131172,-5.58305e-05,-7.53413e-05
0.0008279,1.11741,-0.189018,-0.000130643,-0.000130643,-7.47618e-05,-5.58812e-05
0.000828,1.11771,-0.181542,-0.000129925,-0.000129925,-9.29456e-05,-3.69795e-05
0.0008281,1.118,-0.172247,-0.000129025,-0.000129025,-0.0001102,-1.88253e-05
0.0008282,1.1183,-0.161227,-0.000127953,-0.000127953,-0.000126352,-1.60061e-06
0.0008283,1.1186,-0.148592,-0.000126719,-0.000126719,-0.000141241,1.45221e-05
0.0008284,1.11889,-0.134468,-0.000125336,-0.000125336,-0.000154718,2.93813e-05
0.0008285,1.11919,-0.118996,-0.000123819,-0.000123819,-0.000166647,4.28281e-05
0.0008286,1.11949,-0.102331,-0.000122182,-0.000122182,-0.00017691,5.47277e-05
0.0008287,1.11979,-0.0846403,-0.000120443,-0.000120443,-0.000185404,6.49608e-05
0.0008288,1.12009,-0.0661,-0.000118619,-0.000118619,-0.000192043,7.34248e-05
0.0008289,1.12038,-0.0468956,-0.000116728,-0.000116728,-0.000196763,8.00348e-05
0.000829,1.12068,-0.0272193,-0.00011479,-0.00011479,-0.000199515,8.47244e-05
0.0008291,1.12098,-0.00726787,-0.000112825,-0.000112825,-0.000200271,8.74463e-05
0.0008292,1.12128,0.0127593,-0.000110852,-0.000110852,-0.000199025,8.81731e-05
0.0008293,1.12158,0.0326618,-0.000108892,-0.000108892,-0.000195789,8.68972e-05
0.0008294,1.12188,0.0522407,-0.000106964,-0.000106964,-0.000190595,8.3631e-05
0.0008295,1.12218,0.0713003,-0.000105088,-0.000105088,-0.000183495,7.84069e-05
0.0008296,1.12249,0.0896498,-0.000103284,-0.000103284,-0.00017456,7.12769e-05
0.0008297,1.12279,0.107106,-0.000101568,-0.000101568,-0.00016388,6.23119e-05
0.0008298,1.12309,0.123494,-9.99595e-05,-9.99595e-05,-0.000151561,5.16013e-05
0.0008299,1.12339,0.13865,-9.84741e-05,-9.84741e-05,-0.000137726,3.92519e-05
0.00083,1.12369,0.152423,-9.71271e-05,-9.71271e-05,-0.000122514,2.53869e-05
0.0008301,1.124,0.164674,-9.59322e-05,-9.59322e-05,-0.000106077,1.01447e-05
0.0008302,1.1243,0.175282,-9.49018e-05,-9.49018e-05,-8.85791e-05,-6.3227e-06
0.0008303,1.1246,0.18414,-9.40463e-05,-9.40463e-05,-7.01955e-05,-2.38509e-05
0.0008304,1.12491,0.191159,-9.33748e-05,-9.33748e-05,-5.111e-05,-4.22648e-05
0.0008305,1.12521,0.19627,-9.28941e-05,-9.28941e-05,-3.15134e-05,-6.13807e-05
0.0008306,1.12552,0.199421,-9.26094e-05,-9.26094e-05,-1.16017e-05,-8.10077e-05
0.0008307,1.12582,0.200582,-9.25239e-05,-9.25239e-05,8.42596e-06,-0.00010095
0.0008308,1.12613,0.199739,-9.26387e-05,-9.26387e-05,2.83693e-05,-0.000121008
0.0008309,1.12643,0.196902,-9.2953e-05,-9.2953e-05,4.8029e-05,-0.000140982
0.000831,1.12674,0.192099,-9.34638e-05,-9.34638e-05,6.72083e-05,-0.000160672
0.0008311,1.12704,0.185378,-9.41666e-05,-9.41666e-05,8.57155e-05,-0.000179882
0.0008312,1.12735,0.176807,-9.50544e-05,-9.50544e-05,0.000103366,-0.00019842
0.0008313,1.12766,0.16647,-9.61187e-05,-9.61187e-05,0.000119982,-0.000216101
0.0008314,1.12796,0.154472,-9.73493e-05,-9.73493e-05,0.000135398,-0.000232748
0.0008315,1.12827,0.140932,-9.8734e-05,-9.8734e-05,0.000149461,-0.000248195
0.0008316,1.12858,0.125986,-0.000100259,-0.000100259,0.000162029,-0.000262288
0.0008317,1.12889,0.109783,-0.000101911,-0.000101911,0.000172976,-0.000274887
0.0008318,1.1292,0.0924857,-0.000103671,-0.000103671,0.000182194,-0.000285865
0.0008319,1.12951,0.0742663,-0.000105524,-0.000105524,0.000189589,-0.000295114
0.000832,1.12982,0.0553074,-0.000107451,-0.000107451,0.000195089,-0.00030254
0.0008321,1.13013,0.0357984,-0.000109433,-0.000109433,0.000198638,-0.000308071
0.0008322,1.13044,0.0159346,-0.00011145,-0.00011145,0.000200201,-0.000311651
0.0008323,1.13075,-0.00408543,-0.000113483,-0.000113483,0.000199761,-0.000313244
0.0008324,1.13106,-0.0240615,-0.000115512,-0.000115512,0.000197324,-0.000312836
0.0008325,1.13137,-0.0437939,-0.000117516,-0.000117516,0.000192913,-0.000310429
0.0008326,1.13168,-0.0630852,-0.000119477,-0.000119477,0.000186574,-0.00030605
0.0008327,1.13199,-0.0817426,-0.000121373,-0.000121373,0.000178368,-0.000299742
0.0008328,1.1323,-0.0995794,-0.000123188,-0.000123188,0.000168379,-0.000291567
0.0008329,1.13262,-0.116417,-0.000124903,-0.000124903,0.000156706,-0.000281609
0.000833,1.13293,-0.132088,-0.000126502,-0.000126502,0.000143466,-0.000269968
0.0008331,1.13324,-0.146434,-0.000127968,-0.000127968,0.000128791,-0.000256759
0.0008332,1.13356,-0.159314,-0.000129287,-0.000129287,0.000112828,-0.000242115
0.0008333,1.13387,-0.170596,-0.000130447,-0.000130447,9.57374e-05,-0.000226184
0.0008334,1.13418,-0.18017,-0.000131435,-0.000131435,7.7689e-05,-0.000209124
0.0008335,1.1345,-0.187939,-0.000132244,-0.000132244,5.88636e-05,-0.000191107
0.0008336,1.13481,-0.193825,-0.000132864,-0.000132864,3.94496e-05,-0.000172313
0.0008337,1.13513,-0.19777,-0.00013329,-0.00013329,1.9641e-05,-0.000152931
0.0008338,1.13544,-0.199735,-0.000133518,-0.000133518,-3.64007e-07,-0.000133154
0.0008339,1.13576,-0.199698,-0.000133546,-0.000133546,-2.03654e-05,-0.00011318
0.000834,1.13608,-0.197662,-0.000133374,-0.000133374,-4.01632e-05,-9.32106e-05
0.0008341,1.13639,-0.193645,-0.000133004,-0.000133004,-5.95594e-05,-7.34445e-05
0.0008342,1.13671,-0.187689,-0.00013244,-0.00013244,-7.836e-05,-5.40799e-05
0.0008343,1.13703,-0.179853,-0.000131688,-0.000131688,-9.63771e-05,-3.5311e-05
0.0008344,1.13735,-0.170216,-0.000130756,-0.000130756,-0.00011343,-1.73257e-05
0.0008345,1.13766,-0.158873,-0.000129654,-0.000129654,-0.000129349,-3.04116e-07
0.0008346,1.13798,-0.145938,-0.000128392,-0.000128392,-0.000143975,1.55831e-05
0.0008347,1.1383,-0.13154,-0.000126984,-0.000126984,-0.000157161,3.01769e-05
0.0008348,1.13862,-0.115824,-0.000125444,-0.000125444,-0.000168775,4.33309e-05
0.0008349,1.13894,-0.0989465,-0.000123788,-0.000123788,-0.000178702,5.49133e-05
0.000835,1.13926,-0.0810763,-0.000122033,-0.000122033,-0.000186841,6.4808e-05
0.0008351,1.13958,-0.0623922,-0.000120197,-0.000120197,-0.000193113,7.29156e-05
0.0008352,1.1399,-0.0430809,-0.000118298,-0.000118298,-0.000197453,7.91548e-05
0.0008353,1.14022,-0.0233356,-0.000116355,-0.000116355,-0.000199818,8.34629e-05
0.0008354,1.14054,-0.00335381,-0.000114389,-0.000114389,-0.000200186,8.57965e-05
0.0008355,1.14086,0.0166648,-0.00011242,-0.00011242,-0.000198552,8.61319e-05
0.0008356,1.14118,0.0365199,-0.000110466,-0.000110466,-0.000194932,8.44654e-05
0.0008357,1.14151,0.0560131,-0.000108549,-0.000108549,-0.000189363,8.08134e-05
0.0008358,1.14183,0.0749494,-0.000106688,-0.000106688,-0.0001819,7.52121e-05
0.0008359,1.14215,0.0931393,-0.000104901,-0.000104901,-0.000172618,6.77171e-05
0.000836,1.14247,0.110401,-0.000103207,-0.000103207,-0.00016161,5.84032e-05
0.0008361,1.1428,0.126562,-0.000101623,-0.000101623,-0.000148987,4.73631e-05
0.0008362,1.14312,0.141461,-0.000100166,-0.000100166,-0.000134873,3.47069e-05
0.0008363,1.14344,0.154948,-9.88496e-05,-9.88496e-05,-0.00011941,2.05608e-05
0.0008364,1.14377,0.166889,-9.7688e-05,-9.7688e-05,-0.000102754,5.06597e-06
0.0008365,1.14409,0.177165,-9.66929e-05,-9.66929e-05,-8.507e-05,-1.1623e-05
0.0008366,1.14442,0.185672,-9.58747e-05,-9.58747e-05,-6.65353e-05,-2.93394e-05
0.0008367,1.14474,0.192325,-9.52419e-05,-9.52419e-05,-4.73353e-05,-4.79066e-05
0.0008368,1.14507,0.197059,-9.48011e-05,-9.48011e-05,-2.76621e-05,-6.71391e-05
0.0008369,1.1454,0.199825,-9.45571e-05,-9.45571e-05,-7.71218e-06,-8.68449e-05
0.000837,1.14572,0.200596,-9.45126e-05,-9.45126e-05,1.23148e-05,-0.000106827
0.0008371,1.14605,0.199365,-9.46685e-05,-9.46685e-05,3.22186e-05,-0.000126887
0.0008372,1.14638,0.196143,-9.50234e-05,-9.50234e-05,5.18001e-05,-0.000146823
0.0008373,1.1467,0.190963,-9.55741e-05,-9.55741e-05,7.08637e-05,-0.000166438
0.0008374,1.14703,0.183876,-9.63155e-05,-9.63155e-05,8.92185e-05,-0.000185534
0.0008375,1.14736,0.174955,-9.72405e-05,-9.72405e-05,0.000106681,-0.000203922
0.0008376,1.14769,0.164286,-9.83402e-05,-9.83402e-05,0.000123077,-0.000221417
0.0008377,1.14802,0.151979,-9.96038e-05,-9.96038e-05,0.000138242,-0.000237846
0.0008378,1.14835,0.138155,-0.000101019,-0.000101019,0.000152024,-0.000253044
0.0008379,1.14868,0.122952,-0.000102572,-0.000102572,0.000164287,-0.000266859
0.000838,1.14901,0.106523,-0.000104248,-0.000104248,0.000174906,-0.000279154
0.0008381,1.14934,0.0890328,-0.00010603,-0.00010603,0.000183776,-0.000289807
0.0008382,1.14967,0.0706551,-0.000107901,-0.000107901,0.000190809,-0.00029871
0.0008383,1.15,0.0515743,-0.000109842,-0.000109842,0.000195933,-0.000305775
0.0008384,1.15033,0.0319809,-0.000111835,-0.000111835,0.000199098,-0.000310933
0.0008385,1.15066,0.0120711,-0.000113859,-0.000113859,0.000200272,-0.000314131
0.0008386,1.15099,-0.00795608,-0.000115895,-0.000115895,0.000199443,-0.000315338
0.0008387,1.15132,-0.0279004,-0.000117922,-0.000117922,0.00019662,-0.000314542
0.0008388,1.15166,-0.0475624,-0.000119922,-0.000119922,0.000191831,-0.000311752
0.0008389,1.15199,-0.0667455,-0.000121873,-0.000121873,0.000185123,-0.000306996
0.000839,1.15232,-0.0852577,-0.000123758,-0.000123758,0.000176564,-0.000300322
0.0008391,1.15266,-0.102914,-0.000125557,-0.000125557,0.000166239,-0.000291796
0.0008392,1.15299,-0.119538,-0.000127253,-0.000127253,0.000154252,-0.000281504
0.0008393,1.15332,-0.134963,-0.000128829,-0.000128829,0.000140722,-0.000269551
0.0008394,1.15366,-0.149035,-0.000130269,-0.000130269,0.000125785,-0.000256054
0.0008395,1.15399,-0.161614,-0.000131561,-0.000131561,0.00010959,-0.000241151
0.0008396,1.15433,-0.172573,-0.00013269,-0.00013269,9.22993e-05,-0.000224989
0.0008397,1.15466,-0.181803,-0.000133647,-0.000133647,7.40855e-05,-0.000207732
0.0008398,1.155,-0.189211,-0.000134421,-0.000134421,5.51308e-05,-0.000189552
0.0008399,1.15534,-0.194724,-0.000135006,-0.000135006,3.56247e-05,-0.000170631
0.00084,1.15567,-0.198287,-0.000135396,-0.000135396,1.57624e-05,-0.000151158
0.0008401,1.15601,-0.199863,-0.000135587,-0.000135587,-4.25764e-06,-0.00013133
0.0008402,1.15635,-0.199437,-0.000135578,-0.000135578,-2.42351e-05,-0.000111343
0.0008403,1.15668,-0.197014,-0.00013537,-0.00013537,-4.39702e-05,-9.13995e-05
0.0008404,1.15702,-0.192617,-0.000134964,-0.000134964,-6.32657e-05,-7.16981e-05
0.0008405,1.15736,-0.18629,-0.000134365,-0.000134365,-8.19285e-05,-5.24364e-05
0.0008406,1.1577,-0.178097,-0.00013358,-0.00013358,-9.97721e-05,-3.38074e-05
0.0008407,1.15804,-0.16812,-0.000132616,-0.000132616,-0.000116618,-1.59977e-05
0.0008408,1.15838,-0.156458,-0.000131483,-0.000131483,-0.000132298,8.14342e-07
0.0008409,1.15872,-0.143229,-0.000130194,-0.000130194,-0.000146655,1.64602e-05
0.000841,1.15906,-0.128563,-0.000128762,-0.000128762,-0.000159545,3.0783e-05
0.0008411,1.1594,-0.112609,-0.0001272,-0.0001272,-0.00017084,4.36394e-05
0.0008412,1.15974,-0.0955247,-0.000125526,-0.000125526,-0.000180426,5.49002e-05
0.0008413,1.16008,-0.0774821,-0.000123756,-0.000123756,-0.000188209,6.44527e-05
0.0008414,1.16042,-0.0586612,-0.000121908,-0.000121908,-0.000194109,7.22009e-05
0.0008415,1.16076,-0.0392503,-0.000120001,-0.000120001,-0.000198068,7.8067e-05
0.0008416,1.1611,-0.0194435,-0.000118054,-0.000118054,-0.000200047,8.19921e-05
0.0008417,1.16144,0.000561136,-0.000116088,-0.000116088,-0.000200025,8.39364e-05
0.0008418,1.16179,0.0205636,-0.000114122,-0.000114122,-0.000198003,8.38803e-05
0.0008419,1.16213,0.0403639,-0.000112176,-0.000112176,-0.000194,8.18239e-05
0.000842,1.16247,0.0597639,-0.000110271,-0.000110271,-0.000188058,7.77875e-05
0.0008421,1.16282,0.0785697,-0.000108425,-0.000108425,-0.000180236,7.18112e-05
0.0008422,1.16316,0.0965933,-0.000106657,-0.000106657,-0.000170611,6.39542e-05
0.0008423,1.1635,0.113654,-0.000104985,-0.000104985,-0.00015928,5.42949e-05
0.0008424,1.16385,0.129582,-0.000103427,-0.000103427,-0.000146356,4.29294e-05
0.0008425,1.16419,0.144218,-0.000101997,-0.000101997,-0.000131969,2.99712e-05
0.0008426,1.16454,0.157415,-0.000100712,-0.000100712,-0.000116262,1.55494e-05
0.0008427,1.16488,0.169041,-9.95842e-05,-9.95842e-05,-9.93921e-05,-1.92098e-07
0.0008428,1.16523,0.17898,-9.86249e-05,-9.86249e-05,-8.15287e-05,-1.70962e-05
0.0008429,1.16558,0.187133,-9.78442e-05,-9.78442e-05,-6.285e-05,-3.49942e-05
0.000843,1.16592,0.193418,-9.72503e-05,-9.72503e-05,-4.35428e-05,-5.37075e-05
0.0008431,1.16627,0.197772,-9.68496e-05,-9.68496e-05,-2.38003e-05,-7.30493e-05
0.0008432,1.16662,0.200152,-9.66463e-05,-9.66463e-05,-3.81974e-06,-9.28266e-05
0.0008433,1.16696,0.200534,-9.66429e-05,-9.66429e-05,1.61989e-05,-0.000112842
0.0008434,1.16731,0.198914,-9.68396e-05,-9.68396e-05,3.60556e-05,-0.000132895
0.0008435,1.16766,0.195309,-9.7235e-05,-9.7235e-05,5.55517e-05,-0.000152787
0.0008436,1.16801,0.189754,-9.78253e-05,-9.78253e-05,7.44922e-05,-0.000172318
0.0008437,1.16836,0.182305,-9.86051e-05,-9.86051e-05,9.26878e-05,-0.000191293
0.0008438,1.1687,0.173036,-9.95669e-05,-9.95669e-05,0.000109956,-0.000209523
0.0008439,1.16905,0.16204,-0.000100701,-0.000100701,0.000126126,-0.000226827
0.000844,1.1694,0.149428,-0.000101998,-0.000101998,0.000141033,-0.000243031
0.0008441,1.16975,0.135324,-0.000103443,-0.000103443,0.000154531,-0.000257974
0.0008442,1.1701,0.119871,-0.000105023,-0.000105023,0.000166483,-0.000271506
0.0008443,1.17046,0.103223,-0.000106723,-0.000106723,0.00017677,-0.000283493
0.0008444,1.17081,0.0855458,-0.000108526,-0.000108526,0.000185289,-0.000293816
0.0008445,1.17116,0.0670169,-0.000110414,-0.000110414,0.000191956,-0.00030237
0.0008446,1.17151,0.0478213,-0.000112369,-0.000112369,0.000196703,-0.000309072
0.0008447,1.17186,0.028151,-0.000114371,-0.000114371,0.000199483,-0.000313854
0.0008448,1.17221,0.00820269,-0.000116401,-0.000116401,0.000200268,-0.000316669
0.0008449,1.17257,-0.0118241,-0.000118439,-0.000118439,0.00019905,-0.000317489
0.000845,1.17292,-0.0317291,-0.000120465,-0.000120465,0.000195842,-0.000316307
0.0008451,1.17327,-0.0513133,-0.000122459,-0.000122459,0.000190675,-0.000313134
0.0008452,1.17363,-0.0703809,-0.000124401,-0.000124401,0.000183602,-0.000308003
0.0008453,1.17398,-0.0887411,-0.000126272,-0.000126272,0.000174692,-0.000300965
0.0008454,1.17433,-0.10621,-0.000128055,-0.000128055,0.000164036,-0.00029209
0.0008455,1.17469,-0.122614,-0.00012973,-0.00012973,0.000151739,-0.000281469
0.0008456,1.17504,-0.137788,-0.000131283,-0.000131283,0.000137925,-0.000269208
0.0008457,1.1754,-0.15158,-0.000132698,-0.000132698,0.000122731,-0.000255429
0.0008458,1.17576,-0.163853,-0.000133961,-0.000133961,0.00010631,-0.000240271
0.0008459,1.17611,-0.174484,-0.00013506,-0.00013506,8.88263e-05,-0.000223886
0.000846,1.17647,-0.183367,-0.000135983,-0.000135983,7.0454e-05,-0.000206437
0.0008461,1.17682,-0.190412,-0.000136724,-0.000136724,5.13771e-05,-0.000188101
0.0008462,1.17718,-0.19555,-0.000137273,-0.000137273,3.17864e-05,-0.000169059
0.0008463,1.17754,-0.198729,-0.000137627,-0.000137627,1.18778e-05,-0.000149504
0.0008464,1.1779,-0.199917,-0.000137781,-0.000137781,-8.14965e-06,-0.000129632
0.0008465,1.17825,-0.199102,-0.000137736,-0.000137736,-2.80956e-05,-0.00010964
0.0008466,1.17861,-0.196292,-0.00013749,-0.00013749,-4.77606e-05,-8.97298e-05
0.0008467,1.17897,-0.191516,-0.000137049,-0.000137049,-6.69481e-05,-7.01005e-05
0.0008468,1.17933,-0.184821,-0.000136415,-0.000136415,-8.54661e-05,-5.09489e-05
0.0008469,1.17969,-0.176275,-0.000135596,-0.000135596,-0.000103129,-3.24668e-05
0.000847,1.18005,-0.165962,-0.000134601,-0.000134601,-0.000119762,-1.48394e-05
0.0008471,1.18041,-0.153985,-0.000133439,-0.000133439,-0.000135196,1.7568e-06
0.0008472,1.18077,-0.140466,-0.000132123,-0.000132123,-0.000149279,1.71554e-05
0.0008473,1.18113,-0.125538,-0.000130667,-0.000130667,-0.000161869,3.12019e-05
0.0008474,1.18149,-0.109351,-0.000129084,-0.000129084,-0.00017284,4.37557e-05
0.0008475,1.18185,-0.0920672,-0.000127392,-0.000127392,-0.000182083,5.46909e-05
0.0008476,1.18221,-0.0738589,-0.000125607,-0.000125607,-0.000189505,6.38976e-05
0.0008477,1.18257,-0.0549084,-0.000123748,-0.000123748,-0.000195032,7.12835e-05
0.0008478,1.18294,-0.0354053,-0.000121834,-0.000121834,-0.000198608,7.67743e-05
0.0008479,1.1833,-0.0155444,-0.000119884,-0.000119884,-0.000200199,8.03148e-05
0.000848,1.18366,0.00447547,-0.000117919,-0.000117919,-0.000199788,8.18693e-05
0.0008481,1.18402,0.0244542,-0.000115957,-0.000115957,-0.000197379,8.14217e-05
0.0008482,1.18439,0.0441921,-0.00011402,-0.00011402,-0.000192996,7.89763e-05
0.0008483,1.18475,0.0634917,-0.000112126,-0.000112126,-0.000186683,7.45571e-05
0.0008484,1.18511,0.08216,-0.000110295,-0.000110295,-0.000178503,6.82079e-05
0.0008485,1.18548,0.10001,-0.000108547,-0.000108547,-0.000168539,5.99919e-05
0.0008486,1.18584,0.116864,-0.000106898,-0.000106898,-0.000156889,4.99909e-05
0.0008487,1.18621,0.132553,-0.000105366,-0.000105366,-0.00014367,3.83045e-05
0.0008488,1.18657,0.14692,-0.000103965,-0.000103965,-0.000129015,2.50492e-05
0.0008489,1.18694,0.159822,-0.000102712,-0.000102712,-0.000113069,1.03572e-05
0.000849,1.18731,0.171128,-0.000101618,-0.000101618,-9.59927e-05,-5.62501e-06
0.0008491,1.18767,0.180728,-0.000100694,-0.000100694,-7.79566e-05,-2.27379e-05
0.0008492,1.18804,0.188523,-9.99515e-05,-9.99515e-05,-5.91409e-05,-4.08106e-05
0.0008493,1.18841,0.194437,-9.93968e-05,-9.93968e-05,-3.97338e-05,-5.9663e-05
0.0008494,1.18877,0.198411,-9.90362e-05,-9.90362e-05,-1.99295e-05,-7.91067e-05
0.0008495,1.18914,0.200404,-9.88737e-05,-9.88737e-05,7.41467e-08,-9.89478e-05
0.0008496,1.18951,0.200396,-9.89112e-05,-9.89112e-05,2.0077e-05,-0.000118988
0.0008497,1.18988,0.198389,-9.91488e-05,-9.91488e-05,3.98791e-05,-0.000139028
0.0008498,1.19025,0.194401,-9.95844e-05,-9.95844e-05,5.92823e-05,-0.000158867
0.0008499,1.19061,0.188473,-0.000100214,-0.000100214,7.80927e-05,-0.000178307
0.00085,1.19098,0.180663,-0.000101032,-0.000101032,9.61221e-05,-0.000197154
0.0008501,1.19135,0.171051,-0.00010203,-0.00010203,0.00011319,-0.00021522
0.0008502,1.19172,0.159732,-0.000103199,-0.000103199,0.000129126,-0.000232325
0.0008503,1.19209,0.146819,-0.000104527,-0.000104527,0.000143771,-0.000248299
0.0008504,1.19246,0.132442,-0.000106002,-0.000106002,0.000156979,-0.000262981
0.0008505,1.19283,0.116744,-0.000107609,-0.000107609,0.000168616,-0.000276225
0.0008506,1.1932,0.0998828,-0.000109332,-0.000109332,0.000178567,-0.000287899
0.0008507,1.19358,0.0820261,-0.000111155,-0.000111155,0.000186733,-0.000297888
0.0008508,1.19395,0.0633529,-0.000113059,-0.000113059,0.000193031,-0.00030609
